"y"	"x"	"type"	"predictor"	"rep"	"score"	"value"
"5479"	"surv.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	44	"acc"	0.880681818181818
"5480"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	44	"fpr"	0
"5481"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	44	"tpr"	0.727272727272727
"5482"	"surv.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	44	"ppv"	0.571428571428571
"5483"	"surv.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	44	"fval"	0.177777777777778
"5484"	"surv.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	44	"auroc"	0.675619834710743
"5485"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	44	"acc"	0.892045454545455
"5486"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	44	"fpr"	0
"5487"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	44	"tpr"	0.727272727272727
"5488"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRF"	44	"ppv"	1
"5489"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	44	"fval"	0.30188679245283
"5490"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	44	"auroc"	0.711629279811097
"5491"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	44	"acc"	0.892045454545455
"5492"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	44	"fpr"	0
"5493"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	44	"tpr"	0.681818181818182
"5494"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	44	"ppv"	1
"5495"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	44	"fval"	0.24
"5496"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	44	"auroc"	0.677685950413223
"5497"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	44	"acc"	0.880681818181818
"5498"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	44	"fpr"	0
"5499"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	44	"tpr"	0.5
"5500"	"surv.grps"	"path.vals"	"path-wise"	"predictorRF"	44	"ppv"	0.666666666666667
"5501"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	44	"fval"	0.275862068965517
"5502"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	44	"auroc"	0.645513577331759
"5503"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	44	"acc"	0.988636363636364
"5504"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorKNN"	44	"fpr"	0.0555555555555556
"5505"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	44	"tpr"	0.993670886075949
"5506"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorKNN"	44	"ppv"	0.993630573248408
"5507"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	44	"fval"	0.990536277602524
"5508"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	44	"auroc"	0.9971870604782
"5509"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	44	"acc"	0.988636363636364
"5510"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	44	"fpr"	0
"5511"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	44	"tpr"	0.993670886075949
"5512"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	44	"ppv"	1
"5513"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	44	"fval"	0.993670886075949
"5514"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRF"	44	"auroc"	0.9957805907173
"5515"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	44	"acc"	1
"5516"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	44	"fpr"	0.0555555555555556
"5517"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	44	"tpr"	1
"5518"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	44	"ppv"	0.993670886075949
"5519"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	44	"fval"	1
"5520"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	44	"auroc"	1
"5521"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	44	"acc"	0.988636363636364
"5522"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	44	"fpr"	0
"5523"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRF"	44	"tpr"	0.987341772151899
"5524"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	44	"ppv"	1
"5525"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	44	"fval"	0.993670886075949
"5526"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRF"	44	"auroc"	0.996835443037975
"5527"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	44	"acc"	1
"5528"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	44	"fpr"	0.0555555555555556
"5529"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	44	"tpr"	1
"5530"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	44	"ppv"	0.993630573248408
"5531"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	44	"fval"	1
"5532"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	44	"auroc"	0.998945147679325
"5533"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	44	"acc"	1
"5534"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	44	"fpr"	0
"5535"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	44	"tpr"	1
"5536"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	44	"ppv"	1
"5537"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	44	"fval"	1
"5538"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	44	"auroc"	1
"5539"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	44	"acc"	0.988636363636364
"5540"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	44	"fpr"	0
"5541"	"tumor.grps"	"path.vals"	"path-wise"	"predictorRF"	44	"tpr"	0.987341772151899
"5542"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	44	"ppv"	1
"5543"	"tumor.grps"	"path.vals"	"path-wise"	"predictorRF"	44	"fval"	0.987341772151899
"5544"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	44	"auroc"	0.996835443037975
"5545"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	45	"acc"	0.95959595959596
"5546"	"basal.grps"	"eff.vals"	"path-wise"	"predictorGBM"	45	"fpr"	0
"5547"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLDA"	45	"tpr"	0.888888888888889
"5548"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	45	"ppv"	1
"5549"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	45	"fval"	0.875
"5550"	"basal.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	45	"auroc"	0.936899862825789
"5551"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	45	"acc"	0.929292929292929
"5552"	"basal.grps"	"fun.vals"	"func-wise"	"predictorGBM"	45	"fpr"	0.0246913580246914
"5553"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	45	"tpr"	0.833333333333333
"5554"	"basal.grps"	"fun.vals"	"func-wise"	"predictorGBM"	45	"ppv"	0.833333333333333
"5555"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	45	"fval"	0.774193548387097
"5556"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	45	"auroc"	0.917352537722908
"5557"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	45	"acc"	0.95959595959596
"5558"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"fpr"	0
"5559"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	45	"tpr"	0.777777777777778
"5560"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"ppv"	1
"5561"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	45	"fval"	0.875
"5562"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"auroc"	0.946502057613169
"5563"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	45	"acc"	0.95959595959596
"5564"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	45	"fpr"	0
"5565"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	45	"tpr"	0.833333333333333
"5566"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	45	"ppv"	0.933333333333333
"5567"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	45	"fval"	0.875
"5568"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	45	"auroc"	0.925240054869685
"5569"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"acc"	0.94949494949495
"5570"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"fpr"	0
"5571"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorNB"	45	"tpr"	0.777777777777778
"5572"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"ppv"	1
"5573"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"fval"	0.838709677419355
"5574"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"auroc"	0.955418381344308
"5575"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"acc"	0.95959595959596
"5576"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"fpr"	0
"5577"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	45	"tpr"	0.777777777777778
"5578"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"ppv"	1
"5579"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"fval"	0.875
"5580"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"auroc"	0.947873799725652
"5581"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	45	"acc"	0.94949494949495
"5582"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	45	"fpr"	0
"5583"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	45	"tpr"	0.833333333333333
"5584"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	45	"ppv"	1
"5585"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	45	"fval"	0.838709677419355
"5586"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	45	"auroc"	0.962277091906721
"5587"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	45	"acc"	0.892045454545455
"5588"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	45	"fpr"	0
"5589"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	45	"tpr"	0.85
"5590"	"surv.grps"	"eff.vals"	"path-wise"	"predictorGBM"	45	"ppv"	1
"5591"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	45	"fval"	0.536585365853658
"5592"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	45	"auroc"	0.795192307692308
"5593"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	45	"acc"	0.903409090909091
"5594"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	45	"fpr"	0
"5595"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	45	"tpr"	0.75
"5596"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	45	"ppv"	0.8
"5597"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	45	"fval"	NA
"5598"	"surv.grps"	"fun.vals"	"func-wise"	"predictorGBM"	45	"auroc"	0.78974358974359
"5599"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"acc"	0.931818181818182
"5600"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"fpr"	0
"5601"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	45	"tpr"	0.8
"5602"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"ppv"	0.833333333333333
"5603"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	45	"fval"	0.26890756302521
"5604"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	45	"auroc"	0.806730769230769
"5605"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	45	"acc"	0.892045454545455
"5606"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	45	"fpr"	0
"5607"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	45	"tpr"	0.85
"5608"	"surv.grps"	"go.vals"	"func-wise"	"predictorRF"	45	"ppv"	0.6
"5609"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	45	"fval"	0.512820512820513
"5610"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	45	"auroc"	0.799038461538462
"5611"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"acc"	0.909090909090909
"5612"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"fpr"	0
"5613"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	45	"tpr"	0.85
"5614"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"ppv"	0.642857142857143
"5615"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	45	"fval"	0.36
"5616"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLinearSVM"	45	"auroc"	0.803846153846154
"5617"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"acc"	0.931818181818182
"5618"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"fpr"	0
"5619"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	45	"tpr"	0.8
"5620"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	45	"ppv"	0.833333333333333
"5621"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	45	"fval"	0.416666666666667
"5622"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	45	"auroc"	0.808333333333333
"5623"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	45	"acc"	0.886363636363636
"5624"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	45	"fpr"	0
"5625"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	45	"tpr"	0.75
"5626"	"surv.grps"	"path.vals"	"path-wise"	"predictorRF"	45	"ppv"	0.636363636363636
"5627"	"surv.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	45	"fval"	0.333333333333333
"5628"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	45	"auroc"	0.795833333333334
"5629"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	45	"acc"	0.994318181818182
"5630"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	45	"fpr"	0
"5631"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	45	"tpr"	0.993506493506494
"5632"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	45	"ppv"	1
"5633"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	45	"fval"	0.996742671009772
"5634"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	45	"auroc"	0.999114521841795
"5635"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	45	"acc"	0.988636363636364
"5636"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	45	"fpr"	0
"5637"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	45	"tpr"	0.987012987012987
"5638"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	45	"ppv"	1
"5639"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	45	"fval"	0.993464052287582
"5640"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorKNN"	45	"auroc"	0.99616292798111
"5641"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	45	"acc"	1
"5642"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	45	"fpr"	0
"5643"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	45	"tpr"	1
"5644"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	45	"ppv"	1
"5645"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	45	"fval"	1
"5646"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	45	"auroc"	1
"5647"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	45	"acc"	0.994318181818182
"5648"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	45	"fpr"	0
"5649"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	45	"tpr"	0.987012987012987
"5650"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	45	"ppv"	1
"5651"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	45	"fval"	0.996742671009772
"5652"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	45	"auroc"	1
"5653"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"acc"	1
"5654"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	45	"fpr"	0
"5655"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"tpr"	1
"5656"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	45	"ppv"	1
"5657"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"fval"	1
"5658"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	45	"auroc"	1
"5659"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	45	"acc"	1
"5660"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	45	"fpr"	0
"5661"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	45	"tpr"	1
"5662"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	45	"ppv"	1
"5663"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	45	"fval"	1
"5664"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	45	"auroc"	1
"5665"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	45	"acc"	0.994318181818182
"5666"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	45	"fpr"	0
"5667"	"tumor.grps"	"path.vals"	"path-wise"	"predictorGBM"	45	"tpr"	0.987012987012987
"5668"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	45	"ppv"	1
"5669"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	45	"fval"	0.996742671009772
"5670"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	45	"auroc"	0.999409681227863
"5671"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	46	"acc"	0.96
"5672"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	46	"fpr"	0
"5673"	"basal.grps"	"eff.vals"	"path-wise"	"predictorNB"	46	"tpr"	0.75
"5674"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	46	"ppv"	1
"5675"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	46	"fval"	0.857142857142857
"5676"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	46	"auroc"	0.957589285714286
"5677"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	46	"acc"	0.95
"5678"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	46	"fpr"	0.0119047619047619
"5679"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	46	"tpr"	0.8125
"5680"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	46	"ppv"	0.923076923076923
"5681"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	46	"fval"	0.827586206896552
"5682"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	46	"auroc"	0.942708333333333
"5683"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	46	"acc"	0.95
"5684"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	46	"fpr"	0.0119047619047619
"5685"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	46	"tpr"	0.75
"5686"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	46	"ppv"	0.923076923076923
"5687"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	46	"fval"	0.827586206896552
"5688"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	46	"auroc"	0.885044642857143
"5689"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	46	"acc"	0.95
"5690"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	46	"fpr"	0.0119047619047619
"5691"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	46	"tpr"	0.75
"5692"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	46	"ppv"	0.923076923076923
"5693"	"basal.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	46	"fval"	0.827586206896552
"5694"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	46	"auroc"	0.951636904761905
"5695"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	46	"acc"	0.94
"5696"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorKNN"	46	"fpr"	0
"5697"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorNB"	46	"tpr"	0.75
"5698"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorKNN"	46	"ppv"	1
"5699"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	46	"fval"	0.785714285714286
"5700"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	46	"auroc"	0.907738095238095
"5701"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	46	"acc"	0.95
"5702"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	46	"fpr"	0.0119047619047619
"5703"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	46	"tpr"	0.75
"5704"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	46	"ppv"	0.923076923076923
"5705"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	46	"fval"	0.827586206896552
"5706"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	46	"auroc"	0.956101190476191
"5707"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	46	"acc"	0.95
"5708"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	46	"fpr"	0
"5709"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	46	"tpr"	0.9375
"5710"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	46	"ppv"	0.923076923076923
"5711"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	46	"fval"	0.827586206896552
"5712"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	46	"auroc"	0.942708333333333
"5713"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	46	"acc"	0.903409090909091
"5714"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	46	"fpr"	0
"5715"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	46	"tpr"	0.68
"5716"	"surv.grps"	"eff.vals"	"path-wise"	"predictorGBM"	46	"ppv"	0.666666666666667
"5717"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	46	"fval"	0.514285714285714
"5718"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	46	"auroc"	0.671788079470199
"5719"	"surv.grps"	"fun.vals"	"func-wise"	"predictorKNN"	46	"acc"	0.880681818181818
"5720"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	46	"fpr"	0
"5721"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	46	"tpr"	0.76
"5722"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	46	"ppv"	1
"5723"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	46	"fval"	NA
"5724"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	46	"auroc"	0.717350993377484
"5725"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	46	"acc"	0.897727272727273
"5726"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	46	"fpr"	0
"5727"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	46	"tpr"	0.68
"5728"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	46	"ppv"	1
"5729"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	46	"fval"	0.333333333333333
"5730"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	46	"auroc"	0.690331125827815
"5731"	"surv.grps"	"go.vals"	"func-wise"	"predictorKNN"	46	"acc"	0.892045454545455
"5732"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	46	"fpr"	0
"5733"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	46	"tpr"	0.68
"5734"	"surv.grps"	"go.vals"	"func-wise"	"predictorGBM"	46	"ppv"	1
"5735"	"surv.grps"	"go.vals"	"func-wise"	"predictorNB"	46	"fval"	0.379310344827586
"5736"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	46	"auroc"	0.687152317880795
"5737"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	46	"acc"	0.897727272727273
"5738"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	46	"fpr"	0
"5739"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	46	"tpr"	0.52
"5740"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRF"	46	"ppv"	0.833333333333333
"5741"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	46	"fval"	0.425531914893617
"5742"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	46	"auroc"	0.66569536423841
